Title	Category
More Americans use cannabis, seeking treatment-UN report	m
Shia Labeouf - Shia LaBeouf sent Cabaret DVD after arrest	e
'Tanned skin is damaged skin': Surgeon general warns sun-loving Americans  ...	m
Kaley Cuoco Opens About Whirlwind Romance With New Husband Ryan  ...	e
Despite The Haters, Zendaya Coleman Will Live The Dream And Play Her Idol  ...	e
Stephen Colbert Strikes Back After Bill O'Reilly Calls Him A 'Fanatic'	e
Kendall Jenner steps out in Paris ahead of Kim Kardashian and Kanye West's  ...	e
Chris Brown Admits Probation Violation, Ordered To Spend Additional 131 Days  ...	e
Caught On Tape: EMT Driver Voguing	m
Godzilla director tapped for Star Wars	e
Google Glass launches in the UK: Explorer scheme is now open to British adults  ...	t
Obama's Robot Pal Tapped by Honda for Driverless-Auto Edge: Cars	t
Bachelor Juan Pablo Galavis chooses Nikki Ferrell... but says he 'isn't 100 per  ...	e
Neighbors Parties On Top Of Box Office Chart, While Spidey Suffers Massive  ...	e
Siemens Said to Prepare Alstom Offer to Gain Gas Turbines	b
Director, National September 11 Memorial Museum	e
Beverly Hills Hotel Boycotted Over Brunei's Sharia Penal Code	e
Ebola Outbreak Leaves Hotels Empty as West Africa Borders Closed	m
Gisele Bundchen - Gisele Bundchen and Tom Brady put LA mansion up for sale	e
S.Korean won falls ahead of Yellen testimony, stocks rise	b
You really can be nagged to death! 'Excessive demands' from partners can  ...	m
UK Stocks Little Changed as LSE Jump on Frank Russell	b
The Bachelorette - The Bachelorette Contestant Dies	e
Australia statistics bureau employee, bank worker charged with insider trading	b
MARKET EYE-USD/INR opens weaker after Fed comments	b
Ally Financial IPO to Generate Up to $2.7 Billion for US (1)	b
Tech Companies Create Fund To Avoid The Next Heartbleed Bug	t
UPDATE 2-UK kids' TV star Rolf Harris jailed for child abuse	e
Paris Hilton, Adrienne Bailon and Eva Marcille lead the trend for daring white cut  ...	e
Miranda Lambert's Guide To Entertainment In An Emergency Landing	e
Beastie Boys Once Again Fight For Their Right... Copyright, That Is.	e
Alex Trebek Breaks Guinness World Record For Hosting 6795 'Jeopardy  ...	e
What Can We Expect From Fx's 'Fargo' Tonight?	e
Hayden Panettiere - Hayden Panettiere is pregnant	e
UPDATE 1-GM to invest $12 bln in China and plans more plants	b
UPDATE 1-US top court rules against Argentina in bonds discovery case	b
French April Industry Growth Cools as New Business Stagnates (1)	b
UK expected to name next BoE deputy governor on Tuesday: source	b
'This is a big f***ing day!' LA mayor drops F-bomb in front of thousands in  ...	e
Gender Non-Conforming Teen Forced To Remove Makeup For Driver's License  ...	t
Jada Pinkett Smith - Jada Pinkett Smith is still besotted with Will Smith	e
UPDATE 2-Red Hat raises revenue forecast on strong subscription growth	t
In US, MERS patients did not spread infection to close contacts -CDC	m
The Bachelor Season 18, Episode 10: The Women Tell All, Juan Pablo 'Loves  ...	e
NYMEX-US oil drops further on gasoline demand, rising Libya exports	b
Melissa McCarthy is chic in edgy leather frock and leopard print heels at Tammy  ...	e
Zendaya No Longer Playing Aaliyah In Lifetime Biopic	e
Could inception become a reality? Scientists induce lucid dreams by adding  ...	m
Twitter CFO Noto Joins Goldman Alumni Moving to C-Suites	b
Improving Job Market Propelling Rebound in US Growth: Economy	b
Selena Gomez unfollowed everyone on Instagram. | Instagram	e
Usher - Usher Refuses To Speak Up For Justin Bieber Over Racist Joke	e
Stage Door:	e
Miley Cyrus Opts Out Of VMA Acceptance Speech To Advocate For Homeless  ...	e
UPDATE 1-Scores arrested in global sweep over 'BlackShades' malicious software	t
Jessica Alba - Jessica Alba's The Honest Company Nears A $1 Billion In Just  ...	b
Walking may help beat Parkinson's: Patients who strolled for 45 minutes three  ...	m
Europe shares extend rally on US jobs, ECB policy talk	b
Tracy Morgan - Tracy Morgan doing better	e
Zach Galifianakis, Louis CK comedy show 'Baskets' picked up by FX	e
UPDATE 2-Hotel chain La Quinta makes subdued debut in crowded IPO market	b
REFILE-UPDATE 2-S. African anti-apartheid author, Nobel winner Gordimer dies	e
Miley Cyrus Urges London Fans To Swap Nicotine For Weed At Comeback  ...	e
Soon Amazon Could Use 3D Phone To Get You To Buy Stuff: Report	t
Mars Gully Observed By NASA Orbiter Wasn't There Three Years Ago (PHOTO)	t
DEALTALK-Some elephant hunting tips for Warren Buffett	b
UPDATE 1-FDA warns common uterine fibroid surgery can spread undetected  ...	m
Peaches Geldof - Peaches Geldof was devoted to sons	e
DETROIT (AP) — Big discounts helped US auto sales sizzle in July.	b
Canada Jobless Rate Falls to 7% as Labor Market Shrinks	b
UPDATE 1-Allergan makes case against Valeant takeover ahead of higher bid	b
Walmart Strikes Deal That Will Hopefully Make Organic Food Cheaper	b
US STOCKS-Wall St flat as Ukraine offsets Apple rally	b
NJ Unemployment Rate Rises 0.1 Point, First Increase Since '12	b
You Have Avoided The Heartbleed Bug, Now What?	t
ALS Ice Bucket Challenge - The 5 Keys to Its Huge Viral Results	e
First Nighter: Idina Menzel's	e
South Africa's Credit Rating Cut to One Level Above Junk by S&P	b
BofA Agrees to $9.5 Billion Mortgage Settlement, Boosts Dividend	b
Twitter Stock Surges as CEO Costolo Makes Case for Growth	b
Australia Set to Fund Second Clean-Energy Project at Remote Mine	b
Will Microsoft's Smartwatch Be Smart Enough?	t
At UN climate talks, many seek sterner warnings of GDP losses	t
US Stocks Rise on Earnings, Deals as Dollar Advances	b
Two planes nearly crashed mid-air at Newark Airport	b
UPDATE 1-Fairfax Financial, CEO probed over possible insider trading	b
Can Microsoft reboot itself? Firm set for biggest ever job cuts as it tries to keep up  ...	t
George RR Martin Considering 'Game Of Thrones' Movies	e
Wale Explains Punching Twitter Troll At WWE Live Event	e
TPG Capital is acquiring Wyoming land rich with natural gas from Encana for  ...	b
'Game Of Thrones' Season 4 Episode 2 Recap: 'The Lion And The Rose'	e
Ebola Spreads From Rural Guinea To Capital	m
Chris Brown's mother and Karrueche Tran make show of support at assault trial	e
Apple's Spending A Ton Of Money To Make The 'iWatch' Happen	t
Airbnb to Offer Rooms for Business Travelers With Concur	b
US STOCKS-Futures slightly higher, investors await GDP data	b
TREASURIES-Long bond price rises as traders await Yellen	b
BNP's CEO tells retail clients their assets are safe	b
Alaskan bars to start giving away free PREGNANCY tests	m
Soybeans Slide for Seventh Session on Harvest Prospects	b
George Clooney and fiancée Amal Alamuddin share a romantic dinner in Mexico	e
PRECIOUS-Gold down as dollar rises on US rate hike talk	b
Scientists solve the mystery of whether dinosaurs were hot or cold blooded - and  ...	t
Miley Cyrus - Miley Cyrus' Tv Special Bombs	e
The smile that says she's moved on! Sofia Vergara grins on lunch date with 'new  ...	e
US STOCKS-Wall St ends lower; S&P 500 in biggest 3-day drop since Jan	b
'Goonies 2' Is Happening According To Richard Donner	e
Toyota Clings to Global Sales Lead Over Volkswagen	b
UPDATE 2-BMW and Tesla executives meet to discuss electric cars	t
Bulgarian Debt Rating Cut by S&P on 'Volatile' Politics	b
Indian Rupee Snaps Three-Day Loss as Yellen Supports US Policy	b
Two Stem-Cell Studies Face Retraction on Researcher Doubt	m
Frozen - Frozen Becomes Highest-grossing Animated Film Of All Time	e
'I had wings once... they were strong' Soaring Angelina Jolie vanquishes army in  ...	e
US STOCKS-Futures edge higher on hopes for China stimulus	b
Your Russell Stover Chocolates Will Now Be Made by Lindt	b
Musk Plans Tesla Patent Move After Hint of Sharing With Rivals	t
EPA Takes First Step Toward Regulating Fracking Chemicals (1)	b
What It Looks Like To Find Out You Were Right About How The Universe Started  ...	t
Reports of e-cigarette injury jump amid rising popularity, US data show	m
A Look Inside The Town That Inspired 'To Kill A Mockingbird'	e
DirecTV to US lawmakers on AT&T deal: broadband 'changing everything'	b
Chris Martin - Chris Martin's Father: 'My Son Is Still Great Mates With Gwyneth  ...	e
Fitch Affirms BayernLB at 'A+'; Outlook Negative	b
George RR Martin Releases New 'The Winds Of Winter' Chapter	e
UPDATE 2-Maersk shares drop after China blocks shipping alliance	b
'Gotham' Trailer: What We Learned From First Glimpse Into World Before Batman	e
Spanish Bonds Advance With Italy's on Draghi's Low Rates Stance	b
Gold Holds Drop From 3-Month High on US Rates Outlook	b
US STOCKS-Wall St to open lower after GDP offsets jobs data	b
Starbucks pairs with La Boulange Bakery to open restaurant chain that serves  ...	b
Seth Rogen Mocks Pal James Franco's Instagram Scandal On 'SNL'	e
E-cigarettes CAN help people kick the habit: Study finds they are 60% more  ...	m
UC President Janet Napolitano 'Shocked' About Mass Murder Rampage	e
UN Scientific Panel Releases Report Sounding Alarm On Climate Change  ...	t
George Clooney Doesn't Like It When You Call Obama An 'A**hole'	e
FOREX-Dollar gains against euro after ECB comments, retail sales data	b
The FDA Is About To Release Its Plan To Reduce Salt	m
After Long Search, Scientists Find Protein That Lets Sperm And Egg Hook Up  ...	m
Fox's 'I Wanna Marry Harry', A Royal Fake Wants A Date, But Is This The Lowest  ...	e
Lady Gaga - Lady Gaga given sex toy for 28th birthday	e
The 10 Worst Cities For Spring 2014 Allergies	m
1 In 10 US Beaches Are So Polluted They're Not Safe For Swimming	b
Smoking Bans Cut Premature Births And Child Asthma Attacks, Research Says	m
Justin Bieber - Justin Bieber and Chris Brown record new duet	e
US STOCKS-Futures climb with Yellen on tap	b
Euro Has First Back-to-Back Weekly Losses Since November on ECB	b
UPDATE 2-Nuclear power producer Exelon to buy Pepco for $6.83 bln	b
Deaths fell after Massachusetts healthcare overhaul: study	b
Harley-Davidson goes electric: Motorbike firm reveals its first battery-powered  ...	t
Chris Brown - Chris Brown's Alleged Assault Victim Testifies As Trial Begins	e
The ALS Ice Bucket Challenge celebrity family tree: How the viral charity  ...	e
Mixing energy drinks with vodka promotes binge drinking leaving revellers at risk  ...	m
This year at Tribeca, which runs through April 27, movies are only part of the story.	e
How Subway Toasted Quiznos In The Sandwich Wars	b
Bush Health Secretary Louis Sullivan Is One Republican Who Supports  ...	b
North West Meets Anna Wintour On The Best Day Of Kim Kardashian's Life	e
Speed To Blame For Paul Walker's Tragic Car Crash	e
Beyonce Posts Congratulatory Message For Kimye After Skipping The Wedding	e
Fox orders three-hour version of Grease to air live on TV in 2015	e
Muppets: Most Wanted Isn't Just For Kids, Apparently	e
Fitch Affirms LBBW at 'A+'/Negative; Upgrades VR to 'bbb'	b
Housing Watchdog Slams Massive Property Inspection Industry	b
Second time lucky! Nasa launches satellite after rocket encountered problem  ...	t
WRAPUP 3-US consumers lift spending, but sentiment slips	b
Zynga Lures Best Buy's Lee to CFO Job Adding to Revival Efforts	b
Tori Spelling - Tori Spelling devastated by Dean's cheating	e
Celebrities Look A Bit Different At Their First Tribeca Film Festival	e
Kendall Jenner Says Posing Topless For Love Magazine Was 'Not Weird In Any  ...	e
Lady Gaga Says She's Submissive In Relationship With Taylor Kinney	e
Air Traffic Controllers Still Face Schedules That Can Cause Fatigue	m
CBO: Health Reform Is Working -- and Costing Less	b
Yellen Says Fed Hasn't Met Goals on Inflation, Unemployment	b
Joan Rivers - Joan Rivers brands Lena Dunham 'fat'	e
UPDATE 1-Putin says will be hard to work with Ukraine's new leaders	b
Hacker Weev's Chilling Conviction Is Overturned	t
Kim Kardashian and Kanye West to wed THIS WEEK... in 'private courthouse  ...	e
Terry Richardson Accused Of Offering Photo Shoot For Sex	e
Amazon Prime Just Got Way Better With A Ton Of Old HBO Shows	e
'Godzilla' Decimates Box Office With $93 Million Weekend Debut	e
UPDATE 1-Russia diplomat says US high-tech export curbs will be a blow	b
Morgan Stanley Beats Estimates on Investment Banking	b
India 10-yr bond yield hits 7-wk low; bonds gain for 4th straight day	b
Inmarsat Proposes Free Tracking for All Commercial Airliners (1)	b
China Accuses Vietnam of Ramming Ships Near Rig in Disputed Seas	b
FOREX-Dollar awaits Yellen's testimony, Draghi may check euro's gains	b
'She's fighting through it': Son of Missionary infected with Ebola reveals mother is  ...	m
Paul Walker's fatal car crash was 'caused by speed... not mechanical problems'	e
ATK to merge with Orbital after divesting sports gun unit	b
George Clooney - George Clooney's fiancee refused date	e
Lupita Nyong'o Gets Colorful In Chanel At The 2014 MTV Movie Awards And It's  ...	e
Snapchat valued at $10 BILLION in latest round of funding	b
Credit Suisse to pay $2.5bn fines after admitting employees helped Americans  ...	b
Argentina's Kicillof says has processed June 30 debt payment	b
Mila Kunis is pregnant	e
RPT-Mourning and memories in Garcia Marquez's languid hometown	e
Zebra Piles Up Debt to Buy Motorola Unit for $3.45 Billion (2)	b
UPDATE 2-Peace Corps pulls volunteers from West Africa due to Ebola	m
The next generation of CASSETTE: Sony develops tapes that have 3700 times  ...	t
Goldman Sees Commodities Dropping 5.5% After Iraq-Driven Rally	b
Timeline - The search for missing Malaysian jet	b
Organic Veggies Are Better for You: New Research Sides With Foodies	m
Kendall Jenner looks radiant in Topshop corset gown at Met Gala 2014	e
UPDATE 2-Italian court gives Dolce and Gabbana suspended 18-month jail term  ...	e
In Hillshire Bidding War, a Play for Meat-Eating Home Cooks	b
Apple to release 12.9inch iPad XL tablet next year	t
Emma Stone And Andrew Garfield Use The Paparazzi To Support Charities	e
UPDATE 4-Japan drugmaker Takeda to fight $6 bln damages awarded by US jury	b
European shares start month with aplomb, BNP Paribas buoyant	b
Legendary singer Aretha Franklin says that all she wants for her birthday is a  ...	e
Ben Affleck & Jennifer Garner Crash Kid's Superman-Themed Birthday Party  ...	e
US FCC Chairman Wheeler to testify in Congress on May 20	t
Mickey Rooney - Mickey Rooney burial place revealed	e
Oil Market Losing Faith in Libya's Ability to Ramp Crude	b
US gasoline prices rose 1.87 cents in two weeks -Lundberg survey	t
Wounded Ukrainian mayor 'stable' in Israeli hospital	b
Robert Gates: China, Russia Are Becoming Aggressive As They Perceive U.S.  ...	b
Novartis Heart Drug Shouldn't Be Approved, FDA Staff Says (3)	m
Austria's Eurovision entry Conchita Wurst splits opinion ahead of semifinal	e
Chris Hemsworth pictured driving Elsa Pataky to hospital before welcoming twins	e
Justin Bieber posts sexy video of him grinding with Selena Gomez to John  ...	e
UPDATE 1-German unemployment falls far more than forecast in April	b
UPDATE 4-Honda and others recall nearly 3 mln vehicles over air bag flaw	t
Confirmed and Rumored Games Ahead of E3	t
The First 'Orange Is The New Black' Season 2 Trailer Is Finally Here And It's  ...	e
Madonna is in high spirits as she leaves Jewish Purim party dressed as Game Of  ...	e
UPDATE 2-New York's Schneiderman seeks curbs on high-frequency traders	b
She's not sulking! Zendaya makes a fashion statement at the BET Awards  ...	e
UPDATE 2-Walgreen sees bigger benefit from Alliance Boots tie-up	b
Toyota agrees to billion-dollar settlement with U.S. government over 'unintended  ...	b
How Kevin Costner Is Spending The 'Field Of Dreams' Anniversary	e
Kate Winslet - Kate Winslet Thrilled With Walk Of Fame Turn-out So Soon After  ...	e
Boeing's quarterly revenue rises 8 pct	b
Hubble Telescope Takes Its Most Awesome Photo Ever	t
Oracle says new software sales rose 4 percent in third quarter	b
How Your Heart Health In Young Adulthood Affects Your Middle-Aged Brain	m
